,id,age,detailed industry recode,detailed occupation recode,education,wage per hour,marital stat,race,hispanic origin,sex,full or part time employment stat,capital gains,capital losses,dividends from stocks,tax filer stat,detailed household and family stat,detailed household summary in household,num persons worked for employer,citizenship,own business or self employed,veterans benefits,weeks worked in year,year,y
23016,23016,22,0,0,5,0,0,4,5,1,4,0,0,0,5,16,3,0,1,0,2,0,95,-50000
23017,23017,51,16,36,2,0,1,3,5,0,5,0,0,0,2,32,7,2,4,0,2,52,95,-50000
23018,23018,85,0,0,15,0,4,3,5,0,4,0,0,0,5,1,4,0,4,0,2,0,95,-50000
23019,23019,28,37,15,1,527,1,3,5,0,0,0,0,0,2,32,7,3,4,2,2,52,94,-50000
23020,23020,84,0,0,14,0,4,3,5,1,0,0,0,0,3,1,4,0,4,0,2,0,94,-50000
23021,23021,73,0,0,15,0,1,3,7,0,0,0,0,0,0,32,7,0,4,0,2,0,94,-50000
23022,23022,46,5,45,16,0,1,3,5,1,6,0,0,0,2,3,4,1,4,0,2,52,95, 50000+.
23023,23023,37,32,18,1,0,5,3,5,1,5,0,0,20,3,1,4,1,4,1,2,52,95,-50000
23024,23024,35,21,36,10,0,0,3,5,1,5,0,0,1200,3,14,6,6,4,0,2,52,95,-50000
23025,23025,90,0,0,14,0,4,3,5,0,0,0,0,0,3,31,5,0,4,0,2,0,94,-50000
23026,23026,41,44,2,0,0,1,3,5,1,0,0,0,12,2,3,4,2,4,0,2,52,94, 50000+.
23027,23027,51,33,2,1,0,5,3,5,0,5,0,0,200,3,1,4,6,4,0,2,52,95, 50000+.
23028,23028,67,0,0,1,0,0,3,5,0,4,0,0,150,3,1,4,0,4,0,2,0,95,-50000
23029,23029,28,36,27,1,0,1,3,1,0,1,0,0,0,2,32,7,1,1,0,2,52,95,-50000
23030,23030,28,4,34,10,0,1,3,5,1,5,0,0,0,2,3,4,3,4,0,2,50,95,-50000
23031,23031,22,33,41,1,0,0,3,5,1,0,0,0,0,3,14,6,1,4,0,2,12,94,-50000
23032,23032,72,0,0,9,0,4,1,5,0,0,0,0,0,5,1,4,0,4,0,2,0,94,-50000
23033,23033,32,4,34,1,0,5,4,5,1,0,0,0,0,1,3,4,1,3,0,2,52,94,-50000
23034,23034,33,32,18,1,0,1,3,5,1,0,7688,0,0,2,3,4,4,4,0,2,52,94, 50000+.
23035,23035,71,0,0,10,0,1,3,5,0,4,0,0,0,0,3,4,3,3,0,2,52,95,-50000
23036,23036,22,29,41,7,0,0,3,5,1,5,0,0,0,3,16,3,6,4,2,2,52,95,-50000
23037,23037,24,39,19,10,0,0,1,5,1,5,0,0,0,3,16,3,3,4,2,2,52,95,-50000
23038,23038,35,11,18,7,0,1,3,5,0,5,0,0,0,2,32,7,4,4,0,2,52,95,-50000
23039,23039,38,42,13,1,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,48,94,-50000
23040,23040,16,36,27,14,0,0,3,5,0,0,0,0,0,5,22,0,1,4,0,2,40,94,-50000
23041,23041,49,34,17,1,0,5,3,5,0,0,0,0,500,3,1,4,5,4,0,2,52,94, 50000+.
23042,23042,41,31,35,10,0,1,3,9,1,0,0,0,0,2,3,4,5,4,0,2,52,94,-50000
23043,23043,75,0,0,9,0,1,3,5,1,0,0,0,0,5,25,5,0,4,0,2,0,94,-50000
23044,23044,24,42,26,10,159,1,3,5,0,5,0,0,0,2,33,6,6,4,2,2,52,95,-50000
23045,23045,31,0,0,14,0,0,1,5,0,0,0,0,0,5,3,4,0,4,0,2,0,94,-50000
23046,23046,29,29,33,1,0,1,3,5,1,0,0,0,50,2,3,4,6,4,0,2,52,94, 50000+.
23047,23047,32,34,21,7,0,1,3,6,0,5,0,0,0,2,32,7,6,3,0,2,52,95,-50000
23048,23048,31,50,3,1,0,1,3,3,0,5,0,0,0,2,32,7,0,4,0,2,0,95,-50000
23049,23049,30,44,33,0,0,6,3,5,1,0,99999,0,0,3,1,4,2,4,0,2,52,94, 50000+.
23050,23050,27,33,19,7,79,1,3,5,1,5,0,0,0,2,3,4,1,4,2,2,52,95,-50000
23051,23051,18,36,27,2,0,2,3,5,0,0,0,0,0,2,32,7,1,4,2,2,19,94,-50000
23052,23052,9,0,0,3,0,0,3,8,0,0,0,0,0,5,22,0,0,4,0,0,0,95,-50000
23053,23053,64,0,0,10,0,1,3,5,0,4,0,0,2000,4,32,7,0,4,0,2,0,95,-50000
23054,23054,46,12,2,9,0,1,3,1,1,0,0,1887,0,2,3,4,3,1,0,2,52,94, 50000+.
23055,23055,19,0,0,5,0,0,3,0,1,0,0,0,0,3,14,6,2,4,0,2,8,94,-50000
23056,23056,41,37,42,10,0,5,3,5,1,5,0,0,226,3,1,4,6,4,0,2,52,95,-50000
23057,23057,40,41,8,1,0,1,4,5,0,5,0,0,0,2,3,4,6,1,0,2,52,95, 50000+.
23058,23058,28,4,34,12,0,0,3,5,1,5,0,0,0,5,16,3,0,4,0,1,0,95,-50000
23059,23059,10,0,0,3,0,0,3,5,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
23060,23060,21,0,0,7,0,0,4,5,1,0,0,0,0,3,5,5,6,3,2,2,26,94,-50000
23061,23061,20,22,26,10,0,0,3,5,0,5,0,0,0,3,14,6,4,4,0,2,52,95,-50000
23062,23062,6,0,0,3,0,0,3,0,0,0,0,0,0,5,16,3,0,4,0,0,0,95,-50000
23063,23063,48,29,38,10,445,1,3,5,1,5,7298,0,0,2,3,4,2,4,0,2,52,95,-50000
23064,23064,29,36,27,16,0,0,3,5,0,0,0,0,0,3,14,6,1,4,0,2,52,94,-50000
23065,23065,39,29,34,10,515,1,3,5,1,0,0,0,0,2,32,7,6,4,2,2,52,94, 50000+.
23066,23066,23,33,19,7,0,0,3,3,1,5,0,0,0,3,16,3,2,0,2,2,52,95,-50000
23067,23067,59,33,41,7,0,1,3,5,0,5,0,0,0,2,32,7,1,4,0,2,52,95,-50000
23068,23068,82,0,0,15,0,1,3,5,0,0,0,0,0,5,32,7,0,4,0,2,0,94,-50000
23069,23069,51,43,2,0,0,1,3,5,1,0,0,0,1000,2,3,4,5,4,0,2,52,94, 50000+.
23070,23070,5,0,0,3,0,0,4,5,1,0,0,0,0,5,18,5,0,1,0,0,0,95,-50000
23071,23071,35,37,2,10,0,1,3,5,0,5,0,0,0,2,32,7,6,4,0,2,52,95,-50000
23072,23072,39,0,0,7,0,1,3,5,0,0,0,0,500,2,32,7,6,4,0,2,1,94,-50000
23073,23073,47,11,2,0,0,1,3,5,1,5,0,0,0,2,32,7,6,1,0,2,52,95, 50000+.
23074,23074,63,4,2,7,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94, 50000+.
23075,23075,46,0,0,7,0,4,1,5,0,4,0,0,0,1,3,4,6,4,0,2,26,95,-50000
23076,23076,35,4,39,10,0,5,3,5,1,0,0,0,0,3,1,4,2,4,0,2,32,94,-50000
23077,23077,80,0,0,10,0,4,3,0,0,4,0,0,0,5,1,4,0,3,0,2,0,95,-50000
23078,23078,26,32,18,7,0,0,3,2,1,0,0,0,0,3,5,5,2,4,0,2,50,94,-50000
23079,23079,8,0,0,3,0,0,3,5,1,0,0,0,0,5,22,0,0,1,0,0,0,94,-50000
23080,23080,29,22,41,10,0,0,3,5,1,0,0,0,0,3,14,6,4,4,0,2,52,94,-50000
23081,23081,65,33,19,10,0,1,3,5,0,5,0,0,0,0,32,7,1,4,0,2,52,95,-50000
23082,23082,52,29,2,7,0,1,3,0,0,5,0,0,1025,2,32,7,1,3,0,2,52,95, 50000+.
23083,23083,37,16,2,0,0,5,3,5,0,6,0,2559,32000,3,1,4,5,4,0,2,52,95, 50000+.
23084,23084,36,16,14,7,0,0,3,1,1,5,0,0,125,3,1,4,6,3,0,2,52,95, 50000+.
23085,23085,36,0,0,10,0,5,1,5,0,0,0,0,0,5,3,4,0,4,0,2,0,94,-50000
23086,23086,10,0,0,3,0,0,3,5,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
23087,23087,56,43,31,8,0,1,3,5,0,2,0,0,0,2,32,7,6,3,0,2,52,95,-50000
23088,23088,45,16,37,10,0,0,3,5,0,5,0,0,0,3,1,4,5,4,0,2,24,95,-50000
23089,23089,75,0,0,15,0,1,3,5,1,4,0,0,40,0,3,4,0,4,0,2,0,95,-50000
23090,23090,49,33,19,10,0,1,3,5,1,0,0,1672,0,2,3,4,2,4,0,2,52,94,-50000
23091,23091,46,4,34,10,0,5,3,5,1,4,0,0,0,3,1,4,4,4,0,2,4,95,-50000
23092,23092,13,0,0,3,0,0,3,5,1,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
23093,23093,37,15,4,1,80,1,3,5,1,0,0,0,2000,2,3,4,6,3,0,2,52,94, 50000+.
23094,23094,42,4,34,10,0,5,3,5,1,0,0,0,0,3,1,4,2,4,0,2,52,94,-50000
23095,23095,51,35,23,10,0,5,3,5,0,5,0,0,0,1,3,4,2,4,0,2,52,95,-50000
23096,23096,60,19,42,15,0,3,0,3,1,5,0,0,0,3,31,5,4,1,0,2,26,95,-50000
23097,23097,44,34,15,1,0,1,3,5,1,5,0,0,0,2,3,4,4,3,0,2,50,95,-50000
23098,23098,44,37,2,1,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94, 50000+.
23099,23099,50,4,2,0,0,1,3,5,1,5,0,0,0,2,3,4,1,4,0,2,52,95, 50000+.
23100,23100,24,44,32,7,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,30,94,-50000
23101,23101,54,29,25,10,527,0,3,1,0,0,0,0,0,1,3,4,6,3,0,2,52,94,-50000
23102,23102,32,16,14,7,0,1,3,5,1,5,0,0,0,2,3,4,4,4,0,2,52,95,-50000
23103,23103,71,0,0,11,0,1,3,5,1,0,0,1539,0,0,3,4,0,4,0,2,0,94,-50000
23104,23104,66,45,3,11,0,1,3,5,1,5,99999,0,700,0,3,4,1,4,1,2,52,95, 50000+.
23105,23105,23,0,0,9,0,0,3,1,1,0,0,0,0,5,14,6,0,1,0,2,0,94,-50000
23106,23106,21,4,34,6,0,0,3,1,1,5,0,0,0,1,3,4,4,4,0,2,52,95,-50000
23107,23107,47,0,0,1,0,6,3,5,1,0,0,0,0,5,1,4,0,4,0,1,0,94,-50000
23108,23108,6,0,0,3,0,0,3,5,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
23109,23109,23,0,0,10,0,1,3,5,1,0,0,0,0,2,3,4,3,4,0,2,52,94,-50000
23110,23110,52,42,8,12,490,5,3,5,0,0,0,0,0,3,3,4,2,4,0,2,52,94,-50000
23111,23111,33,33,29,10,0,0,3,5,1,0,0,0,0,3,14,6,4,4,0,2,12,94,-50000
23112,23112,27,33,29,10,0,6,3,5,1,5,0,0,0,3,16,3,6,4,2,2,50,95,-50000
23113,23113,40,41,22,1,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95, 50000+.
23114,23114,21,46,6,7,0,0,3,2,1,5,0,0,0,3,14,6,6,4,0,2,12,95,-50000
23115,23115,40,1,7,4,0,1,3,5,1,0,0,0,125,2,3,4,1,4,0,2,52,94, 50000+.
23116,23116,44,25,41,10,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,52,94,-50000
23117,23117,0,0,0,3,0,0,3,1,0,0,0,0,0,5,22,0,0,4,0,0,0,95,-50000
23118,23118,25,1,44,6,0,1,3,1,1,6,0,0,0,2,3,4,1,1,0,2,52,95,-50000
23119,23119,32,4,34,6,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,50,94,-50000
23120,23120,14,0,0,3,0,0,3,5,1,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
23121,23121,23,0,0,10,0,0,1,5,0,4,0,0,0,1,3,4,4,4,2,2,10,95,-50000
23122,23122,36,0,0,10,0,6,1,5,0,0,0,0,0,5,3,4,0,4,0,2,0,94,-50000
23123,23123,43,35,16,7,0,1,3,5,1,0,7688,0,0,2,3,4,4,4,1,2,52,94,-50000
23124,23124,26,49,12,0,0,0,3,5,1,0,0,0,0,3,16,3,6,4,0,2,52,94,-50000
23125,23125,33,29,38,7,0,1,3,5,1,3,0,0,0,2,3,4,6,4,1,2,52,95,-50000
23126,23126,59,41,30,4,0,5,3,5,1,0,27828,0,0,3,1,4,6,4,1,2,52,94, 50000+.
23127,23127,58,45,2,7,0,5,3,5,0,5,0,0,0,3,1,4,3,4,0,2,52,95,-50000
23128,23128,32,21,33,10,0,1,1,5,1,5,0,0,0,2,3,4,5,4,0,2,52,95,-50000
23129,23129,33,4,38,2,0,1,3,4,1,1,0,0,0,2,32,7,3,4,2,2,27,95,-50000
23130,23130,50,47,28,16,0,1,3,5,1,5,15024,0,0,2,3,4,4,4,0,2,52,95, 50000+.
23131,23131,19,33,19,7,0,0,3,5,0,0,0,0,0,5,14,6,0,4,0,2,0,94,-50000
23132,23132,43,50,35,10,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95, 50000+.
23133,23133,25,33,19,12,0,0,3,5,1,2,0,0,0,3,16,3,1,4,0,2,5,95,-50000
23134,23134,74,0,0,15,0,4,3,5,1,4,0,0,0,5,3,4,0,4,0,2,0,95,-50000
23135,23135,48,11,3,1,0,1,3,5,0,5,0,0,0,4,32,7,3,4,0,2,52,95,-50000
23136,23136,31,47,28,1,296,1,1,5,1,2,0,0,300,2,3,4,6,4,2,2,52,95,-50000
23137,23137,63,0,0,10,0,1,3,5,0,4,15024,0,0,2,3,4,2,1,0,2,52,95, 50000+.
23138,23138,45,43,2,0,0,1,3,5,1,5,7688,0,200,2,3,4,6,4,2,2,52,95,-50000
23139,23139,24,2,44,7,0,0,3,5,1,0,0,0,0,3,14,6,1,4,2,2,48,94,-50000
23140,23140,53,5,37,9,0,1,3,3,1,5,0,0,0,2,3,4,4,1,0,2,52,95,-50000
23141,23141,44,42,8,4,0,1,4,5,0,5,0,0,0,2,32,7,5,1,0,2,52,95, 50000+.
23142,23142,35,0,0,15,0,6,3,4,0,0,0,0,0,5,3,4,0,1,0,2,0,94,-50000
23143,23143,34,47,28,10,0,1,3,5,0,5,0,0,0,2,32,7,2,4,0,2,40,95,-50000
23144,23144,49,43,10,1,0,1,3,5,0,0,0,0,500,2,3,4,6,4,0,2,52,94,-50000
23145,23145,84,0,0,15,0,4,3,5,0,4,0,0,0,5,1,4,0,0,0,2,0,95,-50000
23146,23146,45,35,17,10,0,1,3,5,0,0,0,0,400,2,32,7,2,4,0,2,52,94, 50000+.
23147,23147,40,45,12,7,0,1,3,5,1,0,0,0,0,2,3,4,1,4,1,2,52,94,-50000
23148,23148,28,34,12,0,0,0,3,5,1,5,0,0,0,3,1,4,2,4,2,2,52,95, 50000+.
23149,23149,20,40,19,7,0,0,3,4,0,5,0,0,0,5,16,3,6,4,2,2,13,95,-50000
23150,23150,62,43,33,15,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,52,94,-50000
23151,23151,9,0,0,3,0,0,3,2,0,0,0,0,0,5,22,0,0,4,0,0,0,95,-50000
23152,23152,15,0,0,15,0,0,3,7,0,4,0,0,0,5,22,0,0,4,0,2,0,95,-50000
23153,23153,25,0,0,1,0,0,0,5,0,4,0,0,100,5,16,3,0,3,0,2,0,95,-50000
23154,23154,41,34,26,12,0,5,3,5,0,5,0,0,0,1,3,4,6,4,2,2,46,95,-50000
23155,23155,52,32,18,7,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94,-50000
23156,23156,46,25,2,1,0,5,3,5,1,5,0,0,0,3,1,4,6,4,0,2,52,95, 50000+.
23157,23157,37,0,0,9,0,0,1,5,1,0,0,0,0,5,5,5,0,4,0,2,0,94,-50000
23158,23158,31,1,44,9,0,0,2,5,1,0,2907,0,0,3,16,3,4,1,0,2,48,94,-50000
23159,23159,41,37,2,7,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,12,94,-50000
23160,23160,18,0,0,14,0,0,3,5,1,4,0,0,0,5,14,6,2,4,2,2,11,95,-50000
23161,23161,42,31,3,0,0,0,3,5,1,0,0,0,466,3,1,4,6,4,0,2,52,94, 50000+.
23162,23162,60,0,0,6,0,1,3,5,1,4,0,0,0,5,3,4,0,4,0,2,0,95,-50000
23163,23163,16,0,0,14,0,0,3,0,0,0,0,0,0,5,6,3,0,4,0,2,0,94,-50000
23164,23164,34,41,8,1,0,5,3,5,0,0,0,0,200,1,3,4,6,4,0,2,52,94,-50000
23165,23165,23,4,34,10,444,0,3,5,1,5,0,0,0,3,16,3,2,4,0,2,40,95,-50000
23166,23166,42,4,34,2,0,1,3,0,1,0,0,0,0,2,3,4,1,4,0,2,52,94,-50000
23167,23167,18,0,0,2,0,0,1,5,0,0,0,0,0,5,1,4,0,1,0,2,0,94,-50000
23168,23168,25,36,27,12,0,0,3,5,0,5,0,0,0,3,14,6,1,4,2,2,52,95,-50000
23169,23169,34,33,3,1,0,0,3,5,1,0,0,0,0,3,1,4,6,4,0,2,52,94,-50000
23170,23170,47,11,12,11,0,1,3,5,1,5,0,0,2500,2,3,4,6,4,0,2,52,95, 50000+.
23171,23171,69,0,0,15,0,4,4,5,0,0,0,0,0,5,31,5,0,1,0,2,0,94,-50000
23172,23172,43,33,19,7,0,1,3,5,0,5,0,0,1,2,32,7,6,4,0,2,52,95,-50000
23173,23173,21,0,0,7,0,0,3,5,0,4,0,0,0,5,14,6,3,4,0,2,8,95,-50000
23174,23174,24,42,8,16,0,2,3,5,0,0,0,0,0,2,32,7,1,4,0,2,52,94, 50000+.
23175,23175,1,0,0,3,0,0,3,5,1,0,0,0,0,5,22,0,0,4,0,0,0,95,-50000
23176,23176,23,33,19,1,0,0,3,5,0,0,0,0,0,3,14,6,2,4,2,2,17,94,-50000
23177,23177,60,43,2,0,0,1,3,5,0,5,0,0,0,2,32,7,1,4,0,2,52,95,-50000
23178,23178,47,23,2,16,0,1,3,5,1,0,15024,0,0,2,3,4,3,4,0,2,52,94, 50000+.
23179,23179,24,4,23,7,0,1,1,5,0,5,0,0,0,2,32,7,1,4,0,2,50,95,-50000
23180,23180,39,33,41,10,0,5,3,5,0,0,0,0,0,3,1,4,6,4,0,2,52,94,-50000
23181,23181,33,42,13,0,0,1,4,5,1,0,0,0,1600,2,3,4,5,4,0,2,52,94, 50000+.
23182,23182,34,44,41,15,0,0,3,7,0,5,0,0,0,5,3,4,0,2,0,2,0,95,-50000
23183,23183,22,0,0,14,0,0,3,5,0,0,0,0,0,5,6,3,0,4,0,2,0,94,-50000
23184,23184,51,0,0,10,0,4,3,5,1,4,0,0,0,5,1,4,0,4,0,2,0,95,-50000
23185,23185,32,45,6,11,0,3,3,5,1,5,0,0,32,3,1,4,6,4,0,2,52,95, 50000+.
23186,23186,38,0,0,10,0,1,3,3,0,0,0,0,0,2,32,7,0,1,0,2,0,94,-50000
23187,23187,33,32,42,9,0,0,3,1,1,0,0,0,0,1,3,4,2,1,0,2,52,94,-50000
23188,23188,77,0,0,15,0,4,3,5,0,0,0,0,0,5,1,4,0,4,0,2,0,94,-50000
23189,23189,57,35,2,1,0,1,3,5,1,5,0,0,0,2,3,4,1,4,0,2,52,95, 50000+.
23190,23190,53,32,31,1,527,5,1,5,1,0,3325,0,46,3,1,4,5,4,0,2,52,94,-50000
23191,23191,22,0,0,6,0,0,3,7,0,0,0,0,0,5,16,3,0,4,0,2,0,94,-50000
23192,23192,47,12,2,0,0,1,3,5,1,5,0,0,50,2,32,7,6,4,0,2,52,95, 50000+.
23193,23193,19,12,35,7,0,0,3,5,1,0,0,0,0,3,1,4,6,4,2,2,52,94,-50000
23194,23194,73,0,0,9,0,4,3,5,0,0,0,0,0,5,31,5,0,4,0,2,0,94,-50000
23195,23195,39,4,34,10,0,0,3,5,1,0,0,0,0,3,16,3,3,1,0,2,52,94,-50000
23196,23196,37,41,2,16,556,1,3,5,0,5,0,0,0,2,32,7,6,4,0,2,52,95,-50000
23197,23197,33,13,35,10,0,1,3,5,1,5,0,0,0,2,3,4,6,4,1,2,52,95, 50000+.
23198,23198,59,30,26,10,0,5,3,5,0,5,0,0,658,3,1,4,6,4,1,2,52,95,-50000
23199,23199,62,4,24,10,0,1,3,5,0,4,0,0,0,4,32,7,0,4,0,2,0,95,-50000
23200,23200,29,4,44,8,0,6,3,1,1,5,0,0,0,3,16,3,1,1,0,2,26,95,-50000
23201,23201,2,0,0,3,0,0,3,1,1,0,0,0,0,5,28,5,0,4,0,0,0,95,-50000
23202,23202,52,8,42,10,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,52,94, 50000+.
23203,23203,53,4,2,10,437,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,52,94,-50000
23204,23204,29,0,0,7,0,0,0,5,1,0,0,0,0,5,3,4,0,1,0,2,0,94,-50000
23205,23205,46,13,37,10,0,1,1,5,1,5,0,0,1,2,3,4,6,4,0,2,52,95, 50000+.
23206,23206,25,9,35,1,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95,-50000
23207,23207,20,4,34,10,0,6,3,0,1,5,0,0,0,3,1,4,3,4,0,2,52,95,-50000
23208,23208,38,35,2,10,0,0,3,5,1,5,0,0,0,3,1,4,5,4,0,2,52,95,-50000
23209,23209,38,15,5,12,0,1,3,5,1,0,0,0,50,2,3,4,6,4,0,2,52,94, 50000+.
23210,23210,42,43,29,10,0,1,3,5,0,5,0,0,0,2,32,7,4,4,2,2,52,95,-50000
23211,23211,54,33,16,10,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94, 50000+.
23212,23212,6,0,0,3,0,0,1,5,1,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
23213,23213,33,11,37,1,0,1,3,5,0,2,0,0,0,2,32,7,5,4,0,2,52,95,-50000
23214,23214,48,49,26,10,0,1,3,5,0,0,0,0,0,2,32,7,3,4,0,2,52,94,-50000
23215,23215,33,1,2,10,0,2,3,5,0,5,0,0,0,2,32,7,1,4,0,2,50,95,-50000
23216,23216,27,29,34,10,0,1,3,5,1,0,0,0,0,2,32,7,4,4,0,2,52,94,-50000
23217,23217,12,0,0,3,0,0,3,5,0,0,0,0,0,5,22,0,0,1,0,0,0,95,-50000
23218,23218,62,22,36,15,0,4,3,5,0,0,0,0,0,3,3,4,1,4,0,2,37,94,-50000
23219,23219,38,29,15,1,0,1,3,5,1,0,0,1977,0,2,3,4,6,4,0,2,52,94, 50000+.
23220,23220,59,4,24,7,0,1,3,5,0,0,0,0,0,4,32,7,2,4,0,2,20,94,-50000
23221,23221,22,33,42,2,0,1,3,5,1,0,0,0,0,3,10,6,5,4,2,2,20,94,-50000
23222,23222,18,40,12,2,0,0,3,3,0,5,0,0,0,3,14,6,2,4,0,2,12,95,-50000
23223,23223,36,29,38,16,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95, 50000+.
23224,23224,69,0,0,16,0,1,3,5,0,4,0,0,0,0,32,7,2,4,0,2,15,95,-50000
23225,23225,25,45,22,7,0,1,3,5,0,5,0,0,0,2,3,4,2,4,0,2,52,95,-50000
23226,23226,66,0,0,10,0,1,3,5,0,0,0,0,480,0,32,7,0,4,0,2,0,94,-50000
23227,23227,46,44,37,10,0,5,3,5,1,0,0,0,0,3,16,3,3,4,0,1,52,94,-50000
23228,23228,47,32,31,4,147,0,3,4,1,5,0,0,0,3,14,6,4,1,0,2,25,95,-50000
23229,23229,45,4,2,10,0,1,3,5,1,0,0,0,700,2,3,4,4,4,0,2,52,94, 50000+.
23230,23230,37,37,36,12,0,1,3,5,1,5,0,0,0,2,3,4,5,4,0,2,52,95,-50000
23231,23231,76,0,0,6,0,4,3,5,0,4,0,0,0,5,31,5,0,4,0,2,0,95,-50000
23232,23232,51,2,43,10,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94, 50000+.
23233,23233,32,13,26,7,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95,-50000
23234,23234,35,3,35,5,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,26,94,-50000
23235,23235,27,33,19,7,0,5,3,5,1,0,0,0,0,3,1,4,4,4,0,2,52,94,-50000
23236,23236,48,22,26,1,0,5,3,5,1,0,0,0,0,3,1,4,6,4,0,2,52,94,-50000
23237,23237,25,4,4,1,0,0,3,5,1,5,0,0,0,3,16,3,3,4,0,2,52,95,-50000
23238,23238,69,0,0,10,0,1,3,5,1,4,6767,0,1,4,3,4,0,4,0,2,0,95,-50000
23239,23239,49,19,36,15,407,1,3,0,0,5,0,0,0,2,32,7,6,4,0,2,48,95,-50000
23240,23240,27,0,0,2,0,5,3,5,0,4,0,0,0,5,19,6,0,4,0,2,0,95,-50000
23241,23241,79,29,2,0,0,0,3,5,1,5,0,0,0,3,1,4,1,4,0,2,52,95, 50000+.
23242,23242,66,4,34,1,0,1,3,5,1,0,2290,0,0,4,3,4,1,3,2,2,40,94,-50000
23243,23243,37,18,2,7,0,5,3,5,0,0,0,0,0,1,3,4,1,4,0,2,32,94,-50000
23244,23244,47,16,4,1,0,0,3,5,1,5,0,0,0,3,14,6,4,4,0,2,52,95,-50000
23245,23245,35,30,17,1,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,52,94, 50000+.
23246,23246,45,2,44,9,0,1,3,1,1,0,0,0,0,5,3,4,0,0,0,2,0,94,-50000
23247,23247,15,0,0,14,0,0,3,5,0,4,0,0,0,5,22,0,1,4,2,2,6,95,-50000
23248,23248,58,39,36,14,0,1,3,5,0,5,0,0,0,4,32,7,6,4,0,2,42,95,-50000
23249,23249,35,12,2,7,0,5,3,5,0,0,0,0,0,3,1,4,4,4,0,2,36,94,-50000
23250,23250,40,42,33,10,633,1,3,5,1,5,0,0,0,2,32,7,6,4,0,2,52,95, 50000+.
23251,23251,37,25,26,7,633,1,3,5,0,2,0,0,900,2,32,7,6,4,0,2,52,95,-50000
23252,23252,18,0,0,7,0,0,3,5,1,0,0,0,0,3,14,6,1,4,0,2,35,94,-50000
23253,23253,21,43,15,7,147,0,3,3,0,0,0,0,0,3,14,6,5,1,0,2,12,94,-50000
23254,23254,35,45,23,7,0,0,3,0,0,0,0,0,0,3,1,4,2,4,0,2,52,94,-50000
23255,23255,34,33,19,10,0,0,3,5,0,5,0,0,0,3,16,3,1,4,0,2,52,95,-50000
23256,23256,25,47,28,7,0,1,3,5,1,5,0,0,0,2,3,4,6,4,2,2,52,95, 50000+.
23257,23257,18,33,29,5,0,0,3,5,0,6,0,0,0,3,14,6,3,4,0,2,52,95,-50000
23258,23258,15,0,0,6,0,0,3,5,1,4,0,0,0,5,22,0,0,4,0,2,0,95,-50000
23259,23259,51,43,31,7,0,1,3,5,1,0,0,0,0,2,3,4,0,4,0,2,0,94,-50000
23260,23260,22,43,26,7,0,0,3,5,1,6,0,0,0,3,3,4,6,4,2,2,52,95,-50000
23261,23261,42,43,10,1,0,5,3,5,0,5,0,0,0,1,3,4,6,4,0,2,52,95,-50000
23262,23262,15,0,0,6,0,0,0,1,1,0,0,0,0,5,22,0,0,1,0,2,0,94,-50000
23263,23263,21,33,29,7,0,0,3,1,1,0,0,0,0,3,5,5,2,1,0,2,52,94,-50000
23264,23264,71,33,2,0,0,1,3,5,1,0,99999,0,75000,4,3,4,6,4,0,2,52,94, 50000+.
23265,23265,32,42,30,16,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,52,94,-50000
23266,23266,70,0,0,7,0,6,3,5,0,4,0,0,14000,3,1,4,0,4,0,2,0,95,-50000
23267,23267,65,0,0,10,0,4,3,5,0,0,0,0,0,5,31,5,0,4,0,2,0,94,-50000
23268,23268,87,0,0,8,0,4,3,5,0,0,0,0,0,3,3,4,0,4,0,2,0,94,-50000
23269,23269,37,45,19,7,0,1,3,2,0,5,0,0,0,2,32,7,4,4,0,2,52,95,-50000
